time,vin,vout
2.865279999999999997e-03,7.425105349999999715e-01,8.615575090000000547e-01
2.866280000000000130e-03,7.425523170000000173e-01,8.597392900000000449e-01
2.867279999999999829e-03,7.425943929999999638e-01,8.579069689999999637e-01
2.868279999999999962e-03,7.426367609999999786e-01,8.560606429999999545e-01
2.869280000000000094e-03,7.426794199999999790e-01,8.542004090000000494e-01
2.870279999999999793e-03,7.427223680000000217e-01,8.523263669999999737e-01
2.871279999999999926e-03,7.427656030000000520e-01,8.504386219999999774e-01
2.872280000000000059e-03,7.428091239999999873e-01,8.485372759999999515e-01
2.873280000000000192e-03,7.428529289999999952e-01,8.466224380000000327e-01
2.874279999999999891e-03,7.428970160000000211e-01,8.446942170000000250e-01
2.875280000000000023e-03,7.429413830000000107e-01,8.427527249999999803e-01
2.876280000000000156e-03,7.429860289999999923e-01,8.407980750000000336e-01
2.877279999999999855e-03,7.430309520000000223e-01,8.388303839999999845e-01
2.878279999999999988e-03,7.430761500000000463e-01,8.368497700000000483e-01
2.879280000000000121e-03,7.431216210000000100e-01,8.348563540000000227e-01
2.880279999999999820e-03,7.431673640000000525e-01,8.328502570000000382e-01
2.881279999999999952e-03,7.432133770000000084e-01,8.308316059999999448e-01
2.882280000000000085e-03,7.432596569999999625e-01,8.288005259999999819e-01
2.883279999999999784e-03,7.433062040000000259e-01,8.267571479999999973e-01
2.884279999999999917e-03,7.433530149999999503e-01,8.247016019999999781e-01
2.885280000000000050e-03,7.434000880000000144e-01,8.226340210000000486e-01
2.886280000000000182e-03,7.434474220000000244e-01,8.205545400000000544e-01
2.887279999999999881e-03,7.434950150000000368e-01,8.184632979999999502e-01
2.888280000000000014e-03,7.435428640000000255e-01,8.163604330000000520e-01
2.889280000000000147e-03,7.435909680000000188e-01,8.142460870000000073e-01
2.890279999999999846e-03,7.436393260000000449e-01,8.121204029999999907e-01
2.891279999999999979e-03,7.436879339999999949e-01,8.099835269999999809e-01
2.892280000000000111e-03,7.437367919999999799e-01,8.078356049999999566e-01
2.893279999999999810e-03,7.437858960000000019e-01,8.056767860000000336e-01
2.894279999999999943e-03,7.438352470000000327e-01,8.035072220000000209e-01
2.895280000000000076e-03,7.438848399999999916e-01,8.013270649999999495e-01
2.896280000000000208e-03,7.439346749999999897e-01,7.991364699999999877e-01
2.897279999999999908e-03,7.439847490000000008e-01,7.969355930000000532e-01
2.898280000000000040e-03,7.440350610000000531e-01,7.947245929999999792e-01
2.899280000000000173e-03,7.440856089999999812e-01,7.925036290000000427e-01
2.900279999999999872e-03,7.441363899999999809e-01,7.902728620000000204e-01
2.901280000000000005e-03,7.441874019999999978e-01,7.880324560000000478e-01
2.902280000000000137e-03,7.442386439999999492e-01,7.857825760000000104e-01
2.903279999999999837e-03,7.442901130000000309e-01,7.835233879999999873e-01
2.904279999999999969e-03,7.443418080000000492e-01,7.812550600000000012e-01
2.905280000000000102e-03,7.443937259999999778e-01,7.789777620000000180e-01
2.906279999999999801e-03,7.444458649999999844e-01,7.766916649999999755e-01
2.907279999999999934e-03,7.444982239999999862e-01,7.743969419999999770e-01
2.908280000000000066e-03,7.445507999999999571e-01,7.720937660000000147e-01
2.909280000000000199e-03,7.446035909999999536e-01,7.697823129999999958e-01
2.910279999999999898e-03,7.446565950000000322e-01,7.674627590000000499e-01
2.911280000000000031e-03,7.447098089999999448e-01,7.651352839999999711e-01
2.912280000000000164e-03,7.447632330000000245e-01,7.628000660000000543e-01
2.913279999999999863e-03,7.448168640000000229e-01,7.604572859999999546e-01
2.914279999999999995e-03,7.448706990000000250e-01,7.581071270000000473e-01
2.915280000000000128e-03,7.449247369999999480e-01,7.557497720000000418e-01
2.916279999999999827e-03,7.449789749999999877e-01,7.533854039999999808e-01
2.917279999999999960e-03,7.450334109999999788e-01,7.510150570000000414e-01
2.918280000000000093e-03,7.450880429999999777e-01,7.486373629999999446e-01
2.919279999999999792e-03,7.451428700000000127e-01,7.462531100000000528e-01
2.920279999999999924e-03,7.451978870000000033e-01,7.438626040000000383e-01
2.921280000000000057e-03,7.452530950000000320e-01,7.414660290000000264e-01
2.922280000000000190e-03,7.453084899999999902e-01,7.390635740000000009e-01
2.923279999999999889e-03,7.453640700000000452e-01,7.366554300000000000e-01
2.924280000000000022e-03,7.454198330000000317e-01,7.342417909999999770e-01
2.925280000000000154e-03,7.454757770000000061e-01,7.318216779999999755e-01
2.926279999999999853e-03,7.455319000000000251e-01,7.293974519999999462e-01
2.927279999999999986e-03,7.455881989999999515e-01,7.269684629999999537e-01
2.928280000000000119e-03,7.456446719999999528e-01,7.245347469999999790e-01
2.929279999999999818e-03,7.457013169999999747e-01,7.220965070000000541e-01
2.930279999999999951e-03,7.457581319999999625e-01,7.196539469999999605e-01
2.931280000000000083e-03,7.458151149999999729e-01,7.172072670000000372e-01
2.932280000000000216e-03,7.458722620000000081e-01,7.147566640000000415e-01
2.933279999999999915e-03,7.459295719999999852e-01,7.123023400000000338e-01
2.934280000000000048e-03,7.459870440000000436e-01,7.098444950000000198e-01
2.935280000000000181e-03,7.460446729999999915e-01,7.073833320000000313e-01
2.936279999999999880e-03,7.461024590000000511e-01,7.049190509999999632e-01
2.937280000000000012e-03,7.461603989999999742e-01,7.024518560000000411e-01
2.938280000000000145e-03,7.462184899999999566e-01,6.999819499999999639e-01
2.939279999999999844e-03,7.462767300000000548e-01,6.975095359999999856e-01
2.940279999999999977e-03,7.463351179999999641e-01,6.950348200000000531e-01
2.941280000000000110e-03,7.463936500000000196e-01,6.925580059999999483e-01
2.942279999999999809e-03,7.464523239999999449e-01,6.900792980000000076e-01
2.943279999999999941e-03,7.465111389999999902e-01,6.875989030000000390e-01
2.944280000000000074e-03,7.465700910000000468e-01,6.851170269999999896e-01
2.945280000000000207e-03,7.466291790000000317e-01,6.826338760000000283e-01
2.946279999999999906e-03,7.466884000000000299e-01,6.801496569999999631e-01
2.947280000000000039e-03,7.467477510000000152e-01,6.776645770000000457e-01
2.948280000000000171e-03,7.468072310000000158e-01,6.751788429999999730e-01
2.949279999999999870e-03,7.468668370000000056e-01,6.726926640000000512e-01
2.950280000000000003e-03,7.469265670000000412e-01,6.702062469999999772e-01
2.951280000000000136e-03,7.469864179999999854e-01,6.677198020000000289e-01
2.952279999999999835e-03,7.470463880000000056e-01,6.652335350000000425e-01
2.953279999999999968e-03,7.471064739999999649e-01,6.627476570000000455e-01
2.954280000000000100e-03,7.471666750000000023e-01,6.602623760000000397e-01
2.955279999999999799e-03,7.472269879999999809e-01,6.577779009999999982e-01
2.956279999999999932e-03,7.472874099999999853e-01,6.552944429999999487e-01
2.957280000000000065e-03,7.473479389999999611e-01,6.528122100000000039e-01
2.958280000000000198e-03,7.474085729999999650e-01,6.503314110000000259e-01
2.959279999999999897e-03,7.474693089999999707e-01,6.478522580000000142e-01
2.960280000000000029e-03,7.475301450000000347e-01,6.453749600000000530e-01
2.961280000000000162e-03,7.475910789999999917e-01,6.428997260000000047e-01
2.962279999999999861e-03,7.476521080000000374e-01,6.404267670000000079e-01
2.963279999999999994e-03,7.477132290000000348e-01,6.379562939999999793e-01
2.964280000000000127e-03,7.477744410000000119e-01,6.354885160000000033e-01
2.965279999999999826e-03,7.478357399999999711e-01,6.330236430000000247e-01
2.966279999999999958e-03,7.478971250000000515e-01,6.305618859999999604e-01
2.967280000000000091e-03,7.479585930000000049e-01,6.281034559999999489e-01
2.968279999999999790e-03,7.480201419999999990e-01,6.256485619999999637e-01
2.969279999999999923e-03,7.480817690000000075e-01,6.231974139999999496e-01
2.970280000000000056e-03,7.481434710000000043e-01,6.207502230000000454e-01
2.971280000000000188e-03,7.482052470000000177e-01,6.183071989999999740e-01
2.972279999999999887e-03,7.482670930000000498e-01,6.158685520000000135e-01
2.973280000000000020e-03,7.483290089999999894e-01,6.134344919999999979e-01
2.974280000000000153e-03,7.483909899999999782e-01,6.110052289999999831e-01
2.975279999999999852e-03,7.484530339999999615e-01,6.085809730000000251e-01
2.976279999999999985e-03,7.485151399999999677e-01,6.061619329999999861e-01
2.977280000000000117e-03,7.485773039999999989e-01,6.037483190000000333e-01
2.978279999999999816e-03,7.486395240000000006e-01,6.013403389999999460e-01
2.979279999999999949e-03,7.487017980000000295e-01,5.989382039999999741e-01
2.980280000000000082e-03,7.487641240000000309e-01,5.965421220000000080e-01
2.981280000000000215e-03,7.488264980000000071e-01,5.941523020000000210e-01
2.982279999999999914e-03,7.488889180000000145e-01,5.917689510000000430e-01
2.983280000000000046e-03,7.489513829999999706e-01,5.893922790000000189e-01
2.984280000000000179e-03,7.490138880000000166e-01,5.870224929999999786e-01
2.985279999999999878e-03,7.490764330000000415e-01,5.846597999999999518e-01
2.986280000000000011e-03,7.491390140000000475e-01,5.823044080000000511e-01
2.987280000000000144e-03,7.492016289999999801e-01,5.799565230000000016e-01
2.988279999999999843e-03,7.492642760000000068e-01,5.776163520000000551e-01
2.989279999999999975e-03,7.493269519999999906e-01,5.752840999999999649e-01
2.990280000000000108e-03,7.493896540000000162e-01,5.729599720000000396e-01
2.991279999999999807e-03,7.494523800000000291e-01,5.706441730000000323e-01
2.992279999999999940e-03,7.495151279999999749e-01,5.683369080000000295e-01
2.993280000000000073e-03,7.495778950000000496e-01,5.660383789999999804e-01
2.994280000000000205e-03,7.496406789999999765e-01,5.637487899999999996e-01
2.995279999999999904e-03,7.497034769999999515e-01,5.614683419999999536e-01
2.996280000000000037e-03,7.497662870000000312e-01,5.591972370000000137e-01
2.997280000000000170e-03,7.498291059999999675e-01,5.569356749999999634e-01
2.998279999999999869e-03,7.498919309999999561e-01,5.546838549999999479e-01
2.999280000000000002e-03,7.499547610000000253e-01,5.524419760000000013e-01
3.000280000000000134e-03,7.500175930000000379e-01,5.502102340000000202e-01
3.001279999999999833e-03,7.500804239999999679e-01,5.479888269999999562e-01
3.002279999999999966e-03,7.501432519999999826e-01,5.457779480000000127e-01
3.003280000000000099e-03,7.502060739999999450e-01,5.435777920000000041e-01
3.004279999999999798e-03,7.502688880000000227e-01,5.413885489999999967e-01
3.005279999999999931e-03,7.503316909999999673e-01,5.392104119999999723e-01
3.006280000000000063e-03,7.503944820000000293e-01,5.370435690000000539e-01
3.007280000000000196e-03,7.504572560000000170e-01,5.348882059999999772e-01
3.008279999999999895e-03,7.505200130000000414e-01,5.327445100000000044e-01
3.009280000000000028e-03,7.505827489999999935e-01,5.306126639999999561e-01
3.010280000000000161e-03,7.506454620000000411e-01,5.284928490000000423e-01
3.011279999999999860e-03,7.507081500000000185e-01,5.263852430000000027e-01
3.012279999999999992e-03,7.507708100000000107e-01,5.242900249999999929e-01
3.013280000000000125e-03,7.508334389999999914e-01,5.222073670000000334e-01
3.014279999999999824e-03,7.508960350000000172e-01,5.201374420000000054e-01
3.015279999999999957e-03,7.509585970000000055e-01,5.180804180000000425e-01
3.016280000000000090e-03,7.510211199999999865e-01,5.160364619999999736e-01
3.017279999999999789e-03,7.510836029999999885e-01,5.140057359999999909e-01
3.018279999999999921e-03,7.511460429999999855e-01,5.119884009999999819e-01
3.019280000000000054e-03,7.512084369999999511e-01,5.099846110000000321e-01
3.020280000000000187e-03,7.512707849999999965e-01,5.079945209999999767e-01
3.021279999999999886e-03,7.513330820000000410e-01,5.060182789999999597e-01
3.022280000000000019e-03,7.513953260000000300e-01,5.040560309999999600e-01
3.023280000000000151e-03,7.514575150000000203e-01,5.021079170000000147e-01
3.024279999999999850e-03,7.515196469999999573e-01,5.001740749999999958e-01
3.025279999999999983e-03,7.515817190000000370e-01,4.982546380000000275e-01
3.026280000000000116e-03,7.516437280000000110e-01,4.963497330000000152e-01
3.027279999999999815e-03,7.517056720000000469e-01,4.944594849999999764e-01
3.028279999999999948e-03,7.517675489999999794e-01,4.925840109999999883e-01
3.029280000000000080e-03,7.518293560000000042e-01,4.907234269999999898e-01
3.030280000000000213e-03,7.518910920000000386e-01,4.888778409999999797e-01
3.031279999999999912e-03,7.519527520000000020e-01,4.870473550000000151e-01
3.032280000000000045e-03,7.520143350000000337e-01,4.852320680000000164e-01
3.033280000000000177e-03,7.520758389999999682e-01,4.834320730000000177e-01
3.034279999999999877e-03,7.521372610000000014e-01,4.816474570000000011e-01
3.035280000000000009e-03,7.521985979999999961e-01,4.798782999999999799e-01
3.036280000000000142e-03,7.522598489999999805e-01,4.781246780000000252e-01
3.037279999999999841e-03,7.523210099999999567e-01,4.763866589999999901e-01
3.038279999999999974e-03,7.523820799999999531e-01,4.746643079999999792e-01
3.039280000000000106e-03,7.524430560000000545e-01,4.729576810000000187e-01
3.040279999999999806e-03,7.525039350000000127e-01,4.712668280000000265e-01
3.041279999999999938e-03,7.525647159999999669e-01,4.695917949999999785e-01
3.042280000000000071e-03,7.526253950000000303e-01,4.679326200000000213e-01
3.043280000000000204e-03,7.526859700000000375e-01,4.662893339999999998e-01
3.044279999999999903e-03,7.527464400000000166e-01,4.646619630000000112e-01
3.045280000000000035e-03,7.528068009999999699e-01,4.630505260000000178e-01
3.046280000000000168e-03,7.528670509999999538e-01,4.614550359999999851e-01
3.047279999999999867e-03,7.529271889999999967e-01,4.598754999999999926e-01
3.048280000000000000e-03,7.529872100000000179e-01,4.583119159999999859e-01
3.049280000000000133e-03,7.530471140000000174e-01,4.567642789999999953e-01
3.050279999999999832e-03,7.531068969999999974e-01,4.552325770000000271e-01
3.051279999999999964e-03,7.531665579999999860e-01,4.537167910000000082e-01
3.052280000000000097e-03,7.532260929999999854e-01,4.522168959999999793e-01
3.053279999999999796e-03,7.532855019999999957e-01,4.507328609999999847e-01
3.054279999999999929e-03,7.533447800000000472e-01,4.492646510000000148e-01
3.055280000000000062e-03,7.534039270000000288e-01,4.478122219999999820e-01
3.056280000000000194e-03,7.534629390000000537e-01,4.463755269999999942e-01
3.057279999999999894e-03,7.535218139999999565e-01,4.449545129999999959e-01
3.058280000000000026e-03,7.535805509999999874e-01,4.435491189999999917e-01
3.059280000000000159e-03,7.536391460000000375e-01,4.421592839999999858e-01
3.060279999999999858e-03,7.536975970000000524e-01,4.407849369999999878e-01
3.061279999999999991e-03,7.537559029999999494e-01,4.394260039999999812e-01
3.062280000000000123e-03,7.538140599999999525e-01,4.380824070000000070e-01
3.063279999999999823e-03,7.538720660000000073e-01,4.367540630000000257e-01
3.064279999999999955e-03,7.539299200000000312e-01,4.354408839999999725e-01
3.065280000000000088e-03,7.539876189999999978e-01,4.341427789999999787e-01
3.066279999999999787e-03,7.540451599999999921e-01,4.328596519999999837e-01
3.067279999999999920e-03,7.541025409999999596e-01,4.315914040000000118e-01
3.068280000000000052e-03,7.541597610000000396e-01,4.303379310000000069e-01
3.069280000000000185e-03,7.542168160000000121e-01,4.290991279999999963e-01
3.070279999999999884e-03,7.542737050000000165e-01,4.278748860000000098e-01
3.071280000000000017e-03,7.543304250000000266e-01,4.266650909999999963e-01
3.072280000000000150e-03,7.543869739999999879e-01,4.254696279999999886e-01
3.073279999999999849e-03,7.544433499999999571e-01,4.242883800000000205e-01
3.074279999999999981e-03,7.544995500000000188e-01,4.231212280000000159e-01
3.075280000000000114e-03,7.545555729999999794e-01,4.219680470000000128e-01
3.076279999999999813e-03,7.546114160000000348e-01,4.208287139999999926e-01
3.077279999999999946e-03,7.546670770000000195e-01,4.197031039999999935e-01
3.078280000000000079e-03,7.547225539999999899e-01,4.185910880000000001e-01
3.079280000000000211e-03,7.547778440000000311e-01,4.174925360000000252e-01
3.080279999999999910e-03,7.548329459999999491e-01,4.164073189999999980e-01
3.081280000000000043e-03,7.548878570000000510e-01,4.153353060000000152e-01
3.082280000000000176e-03,7.549425749999999491e-01,4.142763620000000091e-01
3.083279999999999875e-03,7.549970980000000331e-01,4.132303560000000209e-01
3.084280000000000008e-03,7.550514230000000548e-01,4.121971520000000111e-01
3.085280000000000140e-03,7.551055490000000425e-01,4.111766179999999937e-01
3.086279999999999839e-03,7.551594740000000527e-01,4.101686170000000131e-01
3.087279999999999972e-03,7.552131949999999483e-01,4.091730149999999733e-01
3.088280000000000105e-03,7.552667100000000078e-01,4.081896760000000013e-01
3.089279999999999804e-03,7.553200169999999547e-01,4.072184660000000012e-01
3.090279999999999937e-03,7.553731139999999566e-01,4.062592500000000162e-01
3.091280000000000069e-03,7.554259989999999592e-01,4.053118929999999787e-01
3.092280000000000202e-03,7.554786700000000188e-01,4.043762610000000146e-01
3.093279999999999901e-03,7.555311239999999984e-01,4.034522199999999725e-01
3.094280000000000034e-03,7.555833600000000372e-01,4.025396370000000057e-01
3.095280000000000167e-03,7.556353759999999697e-01,4.016383789999999898e-01
3.096279999999999866e-03,7.556871689999999919e-01,4.007483150000000216e-01
3.097279999999999998e-03,7.557387380000000210e-01,3.998693139999999757e-01
3.098280000000000131e-03,7.557900800000000308e-01,3.990012450000000044e-01
3.099279999999999830e-03,7.558411929999999668e-01,3.981439789999999812e-01
3.100279999999999963e-03,7.558920759999999683e-01,3.972973890000000008e-01
3.101280000000000096e-03,7.559427269999999810e-01,3.964613479999999912e-01
3.102279999999999795e-03,7.559931420000000069e-01,3.956357289999999916e-01
3.103279999999999927e-03,7.560433220000000176e-01,3.948204080000000116e-01
3.104280000000000060e-03,7.560932620000000437e-01,3.940152619999999772e-01
3.105280000000000193e-03,7.561429619999999741e-01,3.932201690000000083e-01
3.106279999999999892e-03,7.561924199999999763e-01,3.924350079999999741e-01
3.107280000000000025e-03,7.562416330000000242e-01,3.916596600000000206e-01
3.108280000000000157e-03,7.562905989999999523e-01,3.908940060000000161e-01
3.109279999999999856e-03,7.563393179999999827e-01,3.901379300000000216e-01
3.110279999999999989e-03,7.563877860000000064e-01,3.893913179999999863e-01
3.111280000000000122e-03,7.564360009999999690e-01,3.886540540000000266e-01
3.112279999999999821e-03,7.564839629999999815e-01,3.879260279999999783e-01
3.113279999999999954e-03,7.565316690000000177e-01,3.872071289999999832e-01
3.114280000000000086e-03,7.565791170000000232e-01,3.864972469999999882e-01
3.115279999999999785e-03,7.566263050000000545e-01,3.857962739999999946e-01
3.116279999999999918e-03,7.566732320000000289e-01,3.851041049999999744e-01
3.117280000000000051e-03,7.567198950000000313e-01,3.844206359999999822e-01
3.118280000000000184e-03,7.567662929999999788e-01,3.837457619999999903e-01
3.119279999999999883e-03,7.568124229999999564e-01,3.830793829999999955e-01
3.120280000000000015e-03,7.568582849999999640e-01,3.824213980000000235e-01
3.121280000000000148e-03,7.569038759999999755e-01,3.817717099999999864e-01
3.122279999999999847e-03,7.569491950000000191e-01,3.811302200000000195e-01
3.123279999999999980e-03,7.569942389999999577e-01,3.804968349999999777e-01
3.124280000000000113e-03,7.570390070000000415e-01,3.798714599999999941e-01
3.125279999999999812e-03,7.570834969999999942e-01,3.792540030000000062e-01
3.126279999999999944e-03,7.571277069999999831e-01,3.786443729999999785e-01
3.127280000000000077e-03,7.571716370000000085e-01,3.780424809999999858e-01
3.128280000000000210e-03,7.572152819999999895e-01,3.774482379999999915e-01
3.129279999999999909e-03,7.572586439999999808e-01,3.768615590000000126e-01
3.130280000000000042e-03,7.573017180000000126e-01,3.762823590000000107e-01
3.131280000000000174e-03,7.573445039999999739e-01,3.757105539999999744e-01
3.132279999999999873e-03,7.573870010000000041e-01,3.751460629999999741e-01
3.133280000000000006e-03,7.574292059999999660e-01,3.745888039999999974e-01
3.134280000000000139e-03,7.574711170000000271e-01,3.740386989999999745e-01
3.135279999999999838e-03,7.575127329999999937e-01,3.734956700000000018e-01
3.136279999999999971e-03,7.575540530000000050e-01,3.729596410000000084e-01
3.137280000000000103e-03,7.575950750000000067e-01,3.724305359999999787e-01
3.138279999999999802e-03,7.576357970000000552e-01,3.719082819999999789e-01
3.139279999999999935e-03,7.576762169999999852e-01,3.713928069999999915e-01
3.140280000000000068e-03,7.577163350000000186e-01,3.708840389999999987e-01
3.141280000000000201e-03,7.577561470000000465e-01,3.703819090000000092e-01
3.142279999999999900e-03,7.577956540000000407e-01,3.698863479999999759e-01
3.143280000000000032e-03,7.578348529999999750e-01,3.693972899999999893e-01
3.144280000000000165e-03,7.578737420000000169e-01,3.689146680000000011e-01
3.145279999999999864e-03,7.579123210000000554e-01,3.684384170000000180e-01
3.146279999999999997e-03,7.579505869999999534e-01,3.679684739999999898e-01
3.147280000000000130e-03,7.579885389999999612e-01,3.675047770000000047e-01
3.148279999999999829e-03,7.580261759999999960e-01,3.670472650000000114e-01
3.149279999999999961e-03,7.580634960000000033e-01,3.665958770000000144e-01
3.150280000000000094e-03,7.581004980000000115e-01,3.661505549999999887e-01
3.151279999999999793e-03,7.581371799999999661e-01,3.657112399999999930e-01
3.152279999999999926e-03,7.581735410000000064e-01,3.652778769999999731e-01
3.153280000000000059e-03,7.582095789999999669e-01,3.648504100000000139e-01
3.154280000000000191e-03,7.582452929999999869e-01,3.644287840000000056e-01
3.155279999999999890e-03,7.582806819999999837e-01,3.640129460000000039e-01
3.156280000000000023e-03,7.583157430000000421e-01,3.636028430000000089e-01
3.157280000000000156e-03,7.583504760000000511e-01,3.631984249999999914e-01
3.158279999999999855e-03,7.583848800000000390e-01,3.627996399999999788e-01
3.159279999999999988e-03,7.584189529999999513e-01,3.624064390000000246e-01
3.160280000000000120e-03,7.584526929999999556e-01,3.620187739999999876e-01
3.161279999999999819e-03,7.584860989999999692e-01,3.616365979999999758e-01
3.162279999999999952e-03,7.585191709999999921e-01,3.612598630000000144e-01
3.163280000000000085e-03,7.585519059999999980e-01,3.608885239999999883e-01
3.164279999999999784e-03,7.585843039999999871e-01,3.605225369999999763e-01
3.165279999999999917e-03,7.586163620000000440e-01,3.601618580000000014e-01
3.166280000000000049e-03,7.586480810000000297e-01,3.598064429999999758e-01
3.167280000000000182e-03,7.586794580000000288e-01,3.594562510000000044e-01
3.168279999999999881e-03,7.587104930000000413e-01,3.591112410000000255e-01
3.169280000000000014e-03,7.587411830000000412e-01,3.587713710000000056e-01
3.170280000000000147e-03,7.587715290000000001e-01,3.584366030000000203e-01
3.171279999999999846e-03,7.588015280000000029e-01,3.581068980000000068e-01
3.172279999999999978e-03,7.588311800000000495e-01,3.577822170000000135e-01
3.173280000000000111e-03,7.588604829999999746e-01,3.574625229999999765e-01
3.174279999999999810e-03,7.588894360000000283e-01,3.571477809999999975e-01
3.175279999999999943e-03,7.589180380000000170e-01,3.568379540000000127e-01
3.176280000000000076e-03,7.589462890000000517e-01,3.565330079999999846e-01
3.177280000000000208e-03,7.589741859999999951e-01,3.562329080000000148e-01
3.178279999999999907e-03,7.590017289999999583e-01,3.559376200000000101e-01
3.179280000000000040e-03,7.590289159999999979e-01,3.556471130000000147e-01
3.180280000000000173e-03,7.590557470000000029e-01,3.553613529999999909e-01
3.181279999999999872e-03,7.590822210000000014e-01,3.550803100000000101e-01
3.182280000000000005e-03,7.591083360000000502e-01,3.548039519999999780e-01
3.183280000000000137e-03,7.591340909999999553e-01,3.545322499999999932e-01
3.184279999999999836e-03,7.591594860000000500e-01,3.542651740000000160e-01
3.185279999999999969e-03,7.591845189999999466e-01,3.540026960000000056e-01
3.186280000000000102e-03,7.592091899999999782e-01,3.537447870000000050e-01
3.187279999999999801e-03,7.592334969999999794e-01,3.534914200000000006e-01
3.188279999999999934e-03,7.592574389999999784e-01,3.532425679999999790e-01
3.189280000000000066e-03,7.592810159999999753e-01,3.529982039999999821e-01
3.190280000000000199e-03,7.593042269999999982e-01,3.527583029999999953e-01
3.191279999999999898e-03,7.593270699999999929e-01,3.525228389999999767e-01
3.192280000000000031e-03,7.593495449999999591e-01,3.522917890000000218e-01
3.193280000000000163e-03,7.593716510000000364e-01,3.520651280000000050e-01
3.194279999999999863e-03,7.593933870000000308e-01,3.518428319999999943e-01
3.195279999999999995e-03,7.594147530000000534e-01,3.516248790000000013e-01
3.196280000000000128e-03,7.594357459999999671e-01,3.514112469999999822e-01
3.197279999999999827e-03,7.594563669999999656e-01,3.512019129999999767e-01
3.198279999999999960e-03,7.594766149999999660e-01,3.509968560000000237e-01
3.199280000000000092e-03,7.594964880000000251e-01,3.507960560000000227e-01
3.200279999999999792e-03,7.595159870000000035e-01,3.505994920000000126e-01
3.201279999999999924e-03,7.595351099999999578e-01,3.504071449999999754e-01
3.202280000000000057e-03,7.595538560000000272e-01,3.502189949999999774e-01
3.203280000000000190e-03,7.595722259999999615e-01,3.500350230000000007e-01
3.204279999999999889e-03,7.595902169999999565e-01,3.498552109999999993e-01
3.205280000000000021e-03,7.596078299999999839e-01,3.496795420000000099e-01
3.206280000000000154e-03,7.596250639999999610e-01,3.495079979999999864e-01
3.207279999999999853e-03,7.596419170000000554e-01,3.493405609999999939e-01
3.208279999999999986e-03,7.596583900000000167e-01,3.491772169999999842e-01
3.209280000000000119e-03,7.596744819999999843e-01,3.490179480000000223e-01
3.210279999999999818e-03,7.596901919999999864e-01,3.488627400000000045e-01
3.211279999999999950e-03,7.597055190000000513e-01,3.487115769999999948e-01
3.212280000000000083e-03,7.597204629999999570e-01,3.485644439999999733e-01
3.213280000000000216e-03,7.597350229999999538e-01,3.484213270000000029e-01
3.214279999999999915e-03,7.597491990000000417e-01,3.482822139999999789e-01
3.215280000000000048e-03,7.597629900000000269e-01,3.481470890000000207e-01
3.216280000000000180e-03,7.597763960000000205e-01,3.480159409999999953e-01
3.217279999999999879e-03,7.597894160000000507e-01,3.478887560000000212e-01
3.218280000000000012e-03,7.598020490000000349e-01,3.477655230000000208e-01
3.219280000000000145e-03,7.598142949999999729e-01,3.476462300000000005e-01
3.220279999999999844e-03,7.598261539999999759e-01,3.475308659999999938e-01
3.221279999999999977e-03,7.598376249999999610e-01,3.474194199999999788e-01
3.222280000000000109e-03,7.598487069999999566e-01,3.473118809999999890e-01
3.223279999999999808e-03,7.598594010000000454e-01,3.472082389999999741e-01
3.224279999999999941e-03,7.598697049999999509e-01,3.471084850000000221e-01
3.225280000000000074e-03,7.598796199999999779e-01,3.470126080000000002e-01
3.226280000000000207e-03,7.598891450000000436e-01,3.469206009999999951e-01
3.227279999999999906e-03,7.598982789999999543e-01,3.468324549999999840e-01
3.228280000000000038e-03,7.599070230000000148e-01,3.467481609999999992e-01
3.229280000000000171e-03,7.599153760000000313e-01,3.466677109999999895e-01
3.230279999999999870e-03,7.599233370000000320e-01,3.465910990000000136e-01
3.231280000000000003e-03,7.599309060000000171e-01,3.465183159999999929e-01
3.232280000000000136e-03,7.599380829999999865e-01,3.464493570000000133e-01
3.233279999999999835e-03,7.599448680000000511e-01,3.463842149999999953e-01
3.234279999999999967e-03,7.599512600000000173e-01,3.463228839999999975e-01
3.235280000000000100e-03,7.599572599999999678e-01,3.462653580000000231e-01
3.236279999999999799e-03,7.599628659999999591e-01,3.462116319999999914e-01
3.237279999999999932e-03,7.599680789999999631e-01,3.461617009999999883e-01
3.238280000000000065e-03,7.599728989999999795e-01,3.461155599999999888e-01
3.239280000000000197e-03,7.599773250000000369e-01,3.460732060000000221e-01
3.240279999999999896e-03,7.599813570000000240e-01,3.460346340000000076e-01
3.241280000000000029e-03,7.599849939999999693e-01,3.459998409999999747e-01
3.242280000000000162e-03,7.599882380000000381e-01,3.459688229999999809e-01
3.243279999999999861e-03,7.599910869999999541e-01,3.459415780000000273e-01
3.244279999999999994e-03,7.599935420000000219e-01,3.459181040000000040e-01
3.245280000000000126e-03,7.599956030000000196e-01,3.458983970000000241e-01
3.246279999999999825e-03,7.599972689999999753e-01,3.458824569999999765e-01
3.247279999999999958e-03,7.599985400000000002e-01,3.458702819999999734e-01
3.248280000000000091e-03,7.599994159999999832e-01,3.458618709999999874e-01
3.249279999999999790e-03,7.599998980000000071e-01,3.458572229999999914e-01
3.250279999999999923e-03,7.599999849999999890e-01,3.458563370000000137e-01
3.251280000000000055e-03,7.599996770000000401e-01,3.458592140000000259e-01
3.252280000000000188e-03,7.599989740000000493e-01,3.458658530000000009e-01
